,ID,players_turn,decision_consistency,coalition_suggestion,C0,C1,C2,C3,C4,C5,C6,S0,S1,S2,S3,S4,S5,S6,R0,R1,R2,R3,R4,R5,R6,round_num,CP,in_cp,Reward
3,1939,1,1,1,0,1,2,3,4,2,5,1,0,1,0,0,1,0,0,1,2,3,4,2,5,2,-1,-1,1
4,1939,1,1,1,0,1,2,3,4,2,3,1,0,1,0,0,1,0,0,1,2,3,4,2,3,3,-1,-1,1
5,1939,1,0,1,0,1,2,3,4,2,3,1,0,1,0,0,0,0,0,1,2,3,4,2,3,4,-1,-1,1
6,1939,1,1,1,0,1,2,3,4,2,3,1,0,0,0,1,0,0,0,1,2,3,4,2,3,5,-1,-1,1
7,1939,0,1,1,0,1,2,3,4,2,3,1,1,1,1,0,1,1,0,0,0,0,1,0,0,5,-1,-1,1
8,1939,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,6,-1,-1,1
9,1939,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,7,-1,-1,1
10,1939,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,8,-1,-1,1
11,1939,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,9,-1,-1,1
12,1939,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,10,-1,-1,1
13,1939,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,11,-1,-1,1
14,1939,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,12,-1,-1,1
15,1939,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,2,1,1,13,0,0,2
16,1939,2,2,2,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,0,0,2
2,1940,1,1,1,0,1,2,3,4,5,6,1,0,0,0,0,1,0,0,1,2,3,4,0,5,1,-1,3,1
3,1940,1,0,1,0,1,2,3,4,0,5,1,0,1,0,0,1,0,0,1,2,3,4,0,5,2,-1,3,1
4,1940,1,0,1,0,1,2,1,3,0,4,1,0,0,0,0,1,1,0,1,2,1,3,0,4,3,-1,3,1
5,1940,0,1,0,0,1,2,1,3,0,4,1,0,0,0,0,0,1,0,1,2,1,3,0,4,3,-1,3,1
6,1940,1,1,1,0,1,2,1,3,0,4,1,1,0,1,0,1,0,0,1,2,1,3,0,4,4,-1,3,1
7,1940,1,0,1,0,1,2,1,3,0,4,1,0,0,0,0,1,1,0,1,2,1,3,0,4,5,-1,3,1
8,1940,1,0,1,0,1,2,1,3,0,4,1,0,0,0,0,0,0,0,1,2,1,3,0,4,6,-1,3,1
9,1940,1,0,1,0,1,2,1,3,0,4,1,0,0,1,0,0,0,0,1,2,1,3,0,4,7,-1,3,1
10,1940,1,1,1,0,1,2,1,3,0,4,1,1,0,1,0,0,0,0,1,2,1,3,0,4,8,-1,3,1
11,1940,2,2,2,0,1,2,1,3,0,2,0,0,0,0,0,0,0,0,1,2,1,3,0,2,8,3,3,1
2,1941,1,1,1,0,1,2,3,4,5,6,1,1,0,0,0,0,0,0,0,1,2,3,4,5,1,-1,-1,1
3,1941,1,0,1,0,0,1,2,3,4,5,1,1,0,0,0,0,1,0,0,1,2,3,4,5,2,-1,-1,1
4,1941,0,1,1,0,0,1,2,3,4,5,1,1,0,1,0,0,0,0,0,1,0,2,3,4,2,-1,-1,1
5,1941,1,0,1,0,1,2,1,3,4,5,1,0,0,0,0,0,0,0,1,2,1,3,4,5,3,-1,-1,1
6,1941,1,1,1,0,1,2,1,3,4,5,1,0,0,0,0,1,0,0,1,2,1,3,0,4,4,-1,3,1
7,1941,1,0,1,0,1,2,1,3,0,4,1,0,0,0,0,1,1,0,1,2,1,3,0,4,5,-1,3,1
8,1941,1,0,1,0,1,2,1,3,0,4,1,0,1,0,0,1,0,0,1,2,1,3,0,4,6,-1,3,1
9,1941,1,0,1,0,1,2,1,3,0,4,1,0,0,0,0,1,1,0,1,2,1,3,0,4,7,-1,3,1
10,1941,1,0,1,0,1,2,1,3,0,4,1,0,1,0,0,1,0,0,1,2,1,3,0,4,8,-1,3,1
11,1941,1,0,1,0,1,2,1,3,0,4,1,0,0,0,0,1,1,0,1,2,1,3,0,4,9,-1,3,1
12,1941,1,0,1,0,1,2,1,3,0,4,1,1,0,0,0,1,0,0,1,2,1,3,0,4,10,-1,3,1
13,1941,1,0,1,0,1,2,1,3,0,4,1,1,0,0,0,1,0,0,1,2,1,3,0,4,11,-1,3,1
14,1941,1,0,1,0,1,2,1,3,0,4,1,0,0,1,0,1,0,0,1,2,1,3,0,4,12,-1,3,1
15,1941,1,1,1,0,1,2,1,3,0,4,1,0,0,0,1,1,0,0,1,2,1,3,0,4,13,-1,3,1
16,1941,1,0,1,0,1,2,1,3,0,4,1,1,0,0,0,1,0,0,1,2,1,3,0,4,14,-1,3,1
17,1941,1,0,1,0,1,2,1,3,0,4,1,0,1,0,0,1,0,0,1,2,1,3,0,4,15,-1,3,1
18,1941,1,0,1,0,1,2,1,3,0,4,1,0,0,0,0,0,0,0,1,2,1,3,0,4,16,-1,3,1
19,1941,1,0,1,0,1,2,1,3,0,4,1,0,0,0,0,0,1,0,1,2,1,3,0,4,17,-1,3,1
20,1941,1,1,1,0,1,2,1,3,0,4,1,1,0,1,0,1,0,0,1,2,1,3,0,4,18,-1,3,1
21,1941,1,1,1,0,1,2,1,3,0,4,1,1,0,1,0,1,0,0,1,2,1,3,0,4,19,-1,3,1
22,1941,1,0,1,0,1,2,1,3,0,4,1,0,0,0,0,1,1,0,1,2,1,3,0,4,20,-1,3,1
23,1941,1,0,1,0,1,2,1,3,0,4,1,0,0,0,0,0,0,0,1,2,1,3,0,4,21,-1,3,1
24,1941,1,0,1,0,1,2,1,3,0,4,1,0,0,0,1,0,0,0,1,2,1,3,0,4,22,-1,3,1
25,1941,1,0,1,0,1,2,1,3,0,4,1,0,0,0,0,0,0,0,1,2,1,3,0,4,23,-1,3,1
26,1941,1,0,1,0,1,2,1,3,0,4,1,0,0,0,0,0,1,0,1,2,1,3,0,4,24,-1,3,1
27,1941,1,0,1,0,1,2,1,3,0,4,1,0,0,0,0,1,1,0,1,2,1,3,0,4,25,-1,3,1
28,1941,1,0,1,0,1,2,1,3,0,4,1,0,0,0,0,0,0,0,1,2,1,3,0,4,26,-1,3,1
29,1941,1,0,1,0,1,2,1,3,0,4,1,1,0,0,0,1,0,0,1,2,1,3,0,4,27,-1,3,1
30,1941,1,0,1,0,1,2,1,3,0,4,1,0,1,0,0,1,0,0,1,2,1,3,0,4,28,-1,3,1
31,1941,1,1,1,0,1,2,1,3,0,4,1,1,0,1,0,0,0,0,1,2,1,3,0,4,29,-1,3,1
32,1941,1,0,1,0,1,2,1,3,0,4,1,0,1,0,0,0,0,0,1,2,1,3,0,4,30,-1,3,1
33,1941,1,0,1,0,1,2,1,3,0,4,1,1,0,0,0,0,0,0,1,2,1,3,0,4,31,-1,3,1
34,1941,1,1,1,0,1,2,1,3,0,4,1,0,0,0,1,1,0,0,1,2,1,3,0,4,32,-1,3,1
35,1941,1,0,1,0,1,2,1,3,0,4,1,1,0,0,0,0,0,0,1,2,1,3,0,4,33,-1,3,1
36,1941,1,0,1,0,1,2,1,3,0,4,1,0,0,0,0,1,1,0,1,2,1,3,0,4,34,-1,3,1
37,1941,0,1,0,0,1,2,1,3,0,4,1,0,0,0,0,0,1,0,1,2,1,3,0,4,34,-1,3,1
38,1941,1,1,1,0,1,2,1,3,0,4,1,1,0,1,0,0,0,0,1,2,1,3,0,4,35,-1,3,1
39,1941,1,0,1,0,1,2,1,3,0,4,1,0,0,1,0,1,0,0,1,2,1,3,0,4,36,-1,3,1
40,1941,2,2,2,0,1,2,1,3,0,2,0,0,0,0,0,0,0,0,1,2,1,3,0,2,36,3,3,1
2,1942,1,1,1,0,1,2,3,4,5,6,1,1,0,0,0,0,0,0,0,1,2,3,4,5,1,-1,-1,1
3,1942,1,1,1,0,0,1,2,3,4,5,1,1,0,0,1,0,0,0,0,1,2,3,4,5,2,-1,-1,1
4,1942,1,0,1,0,0,1,2,3,4,5,1,0,0,0,0,0,0,0,0,1,2,3,4,5,3,-1,-1,1
5,1942,0,1,1,0,0,1,2,3,4,5,1,1,0,1,0,0,0,0,0,1,0,2,3,4,3,-1,-1,1
6,1942,0,1,1,0,0,1,0,2,3,4,1,1,0,1,0,0,1,0,0,1,0,2,3,0,3,-1,-1,1
7,1942,1,0,1,0,0,1,0,2,1,0,1,1,0,0,0,0,0,0,0,1,0,2,1,0,4,-1,-1,1
8,1942,1,0,1,0,0,1,0,2,1,0,1,0,0,0,0,1,0,0,0,1,0,2,1,0,5,-1,-1,1
9,1942,1,1,1,0,0,1,0,2,1,0,1,1,0,1,1,0,1,0,0,1,0,2,1,0,6,-1,-1,1
10,1942,1,0,1,0,0,1,0,2,1,0,1,1,1,1,0,0,1,0,0,1,0,2,1,0,7,-1,-1,1
11,1942,1,0,1,0,0,1,0,2,1,0,1,0,0,1,0,0,0,0,0,1,0,2,1,0,8,-1,-1,1
12,1942,1,1,1,0,0,1,0,2,1,0,1,1,0,1,1,0,1,0,0,1,0,2,1,0,9,-1,-1,1
13,1942,1,0,1,0,0,1,0,2,1,0,1,1,1,1,0,1,1,0,0,1,0,2,1,0,10,-1,-1,1
14,1942,1,0,1,0,0,1,0,2,1,0,1,1,1,1,0,1,1,0,0,1,0,2,1,0,11,-1,-1,1
15,1942,2,2,2,0,1,2,1,3,2,0,0,0,0,0,0,0,0,0,1,2,1,3,2,0,11,2,2,1
2,1943,1,0,1,0,1,2,3,4,5,6,1,0,1,0,0,0,0,0,1,2,3,4,5,6,1,-1,-1,1
3,1943,0,1,1,0,1,2,3,4,5,6,1,1,1,0,0,0,0,0,0,0,1,2,3,4,1,-1,0,2
4,1943,1,0,1,0,0,0,1,2,3,4,1,0,0,0,1,0,0,0,0,0,1,2,3,4,2,-1,0,2
5,1943,1,0,1,0,0,0,1,2,3,4,1,1,1,1,0,0,0,0,0,0,1,2,3,4,3,-1,0,2
6,1943,1,0,1,0,0,0,1,2,3,4,1,1,1,0,1,0,0,0,0,0,1,2,3,4,4,-1,0,2
7,1943,1,0,1,0,0,0,1,2,3,1,1,0,0,0,0,0,0,0,0,0,1,2,3,1,5,-1,0,2
8,1943,1,0,1,0,0,0,1,2,3,1,1,0,0,0,0,0,0,0,0,0,1,2,3,1,6,-1,0,2
9,1943,2,2,2,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,6,0,0,2
2,1944,1,0,1,0,1,2,3,4,5,6,1,0,0,0,0,0,0,0,1,2,3,4,5,6,1,-1,-1,1
3,1944,0,1,1,0,1,2,3,4,5,6,1,1,0,0,0,0,0,0,0,1,2,3,4,5,1,-1,-1,1
4,1944,0,1,1,0,0,1,2,3,4,5,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,-1,-1,1
5,1944,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2,-1,-1,1
6,1944,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,3,-1,-1,1
7,1944,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,4,-1,-1,1
8,1944,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,5,-1,-1,1
9,1944,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,6,-1,-1,1
10,1944,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,7,-1,-1,1
11,1944,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,8,-1,-1,1
12,1944,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,9,-1,-1,1
13,1944,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,10,-1,-1,1
14,1944,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,11,-1,-1,1
15,1944,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,12,-1,-1,1
16,1944,1,1,1,0,1,1,1,2,1,0,1,0,0,0,1,0,1,0,1,1,1,2,1,0,13,-1,2,1
17,1944,1,0,1,0,1,1,1,2,1,0,1,0,1,0,0,0,1,0,1,1,1,2,1,0,14,-1,2,1
18,1944,1,1,1,0,1,1,1,2,1,0,1,1,1,1,0,1,0,0,1,1,1,2,1,0,15,-1,2,1
19,1944,1,1,1,0,1,1,1,2,1,0,1,1,1,1,0,1,1,0,1,1,1,2,1,0,16,-1,2,1
20,1944,2,2,2,0,1,2,1,3,2,0,0,0,0,0,0,0,0,0,1,2,1,3,2,0,16,2,2,1
2,1945,1,1,1,0,1,2,3,4,5,6,1,1,0,0,0,0,0,0,0,1,2,3,4,5,1,-1,-1,1
3,1945,1,0,1,0,0,1,2,3,4,5,1,1,0,0,0,1,0,0,0,1,2,3,4,5,2,-1,-1,1
4,1945,1,0,1,0,0,1,2,3,4,5,1,1,0,0,0,0,0,0,0,1,2,3,4,5,3,-1,-1,1
5,1945,1,0,1,0,0,1,2,3,4,5,1,0,0,0,0,0,1,0,0,1,2,3,4,5,4,-1,-1,1
6,1945,1,1,1,0,0,1,2,3,4,5,1,1,0,1,0,0,0,0,0,1,0,2,3,4,5,-1,-1,1
7,1945,0,1,1,0,0,1,0,2,3,4,1,1,0,1,0,1,0,0,0,1,0,2,0,3,5,-1,-1,1
8,1945,1,1,1,0,0,1,0,2,0,3,1,1,0,1,1,1,0,0,0,1,0,2,0,3,6,-1,-1,1
9,1945,1,1,1,0,0,1,0,2,0,3,1,1,0,1,1,1,0,0,0,1,0,2,0,3,7,-1,-1,1
10,1945,0,1,0,0,0,1,0,2,0,3,1,0,0,0,0,0,1,0,0,1,0,2,0,3,7,-1,-1,1
11,1945,1,0,1,0,0,1,0,2,0,3,1,1,1,1,0,1,0,0,0,1,0,2,0,3,8,-1,-1,1
12,1945,1,1,1,0,0,1,0,2,0,3,1,1,0,1,1,1,0,0,0,1,0,2,0,3,9,-1,-1,1
13,1945,2,2,2,0,1,2,1,3,0,2,0,0,0,0,0,0,0,0,1,2,1,3,0,2,9,3,3,1
2,1946,1,1,1,0,1,2,3,4,5,6,1,0,0,0,1,0,0,0,1,2,3,4,5,6,1,-1,-1,1
3,1946,1,1,1,0,1,1,1,2,3,1,1,1,0,0,0,0,0,0,1,1,1,2,3,1,2,-1,-1,1
4,1946,1,1,1,0,1,2,1,3,4,2,1,1,0,1,0,0,0,0,1,2,1,3,4,2,3,-1,-1,1
5,1946,1,1,1,0,1,2,1,3,4,2,1,0,1,0,0,0,1,0,1,2,1,3,4,2,4,-1,-1,1
6,1946,1,0,1,0,1,2,1,3,4,2,1,0,0,0,0,0,0,0,1,2,1,3,4,2,5,-1,-1,1
7,1946,1,0,1,0,1,2,1,3,4,2,1,0,0,1,0,0,0,0,1,2,1,3,4,2,6,-1,-1,1
8,1946,1,1,1,0,1,2,1,3,4,2,1,0,0,0,0,1,0,0,1,2,1,3,0,2,7,3,3,1
9,1946,2,2,2,0,1,2,1,3,0,2,0,0,0,0,0,0,0,0,1,2,1,3,0,2,7,3,3,1
2,1947,1,0,1,0,1,2,3,4,5,6,1,0,1,0,0,0,0,0,1,2,3,4,5,6,1,-1,-1,1
3,1947,0,1,0,0,1,2,3,4,5,6,1,0,0,1,0,0,0,0,1,2,3,4,5,6,1,-1,-1,1
4,1947,1,1,1,0,1,2,3,4,5,6,1,0,0,0,0,1,0,0,1,2,3,4,0,5,2,-1,3,1
5,1947,0,1,0,0,1,2,3,4,0,5,1,0,0,0,0,0,1,0,1,2,3,4,0,5,2,-1,3,1
6,1947,1,0,1,0,1,2,3,4,0,5,1,1,0,0,0,0,0,0,1,2,3,4,0,5,3,-1,3,1
7,1947,1,0,1,0,1,2,3,4,0,2,1,0,0,1,0,1,0,0,1,2,3,4,0,2,4,-1,3,1
8,1947,1,0,1,0,1,2,3,4,0,2,1,0,0,1,0,0,0,0,1,2,3,4,0,2,5,-1,3,1
9,1947,1,0,1,0,1,2,3,4,0,2,1,0,1,0,0,1,0,0,1,2,3,4,0,2,6,-1,3,1
10,1947,1,0,1,0,1,2,3,4,0,2,1,0,0,0,0,0,0,0,1,2,3,4,0,2,7,-1,3,1
11,1947,1,0,1,0,1,2,3,4,0,2,1,0,1,0,0,1,1,0,1,2,3,4,0,2,8,-1,3,1
12,1947,2,2,2,0,1,2,1,3,0,2,0,0,0,0,0,0,0,0,1,2,1,3,0,2,8,3,3,1
2,1948,1,1,1,0,1,2,3,4,5,6,1,0,0,0,1,0,0,0,1,2,3,4,5,6,1,-1,-1,1
3,1948,1,1,1,0,1,1,1,2,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,2,-1,-1,1
4,1948,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,3,-1,-1,1
5,1948,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,4,-1,-1,1
6,1948,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,2,0,1,4,-1,-1,1
7,1948,1,0,1,0,0,1,0,2,0,1,1,1,1,1,0,1,1,0,0,1,0,2,0,1,5,-1,-1,1
8,1948,1,1,1,0,0,1,0,2,0,1,1,1,0,1,1,1,0,0,0,1,0,2,0,1,6,-1,-1,1
9,1948,1,0,1,0,0,1,0,2,0,1,1,0,0,0,0,0,1,0,0,1,0,2,0,1,7,-1,-1,1
10,1948,1,0,1,0,0,1,0,2,0,1,1,0,0,1,0,1,0,0,0,1,0,2,0,1,8,-1,-1,1
11,1948,1,0,1,0,0,1,0,2,0,1,1,1,1,1,0,1,1,0,0,1,0,2,0,1,9,-1,-1,1
12,1948,1,0,1,0,0,1,0,2,0,1,1,0,0,0,0,1,0,0,0,1,0,2,0,1,10,-1,-1,1
13,1948,1,0,1,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,2,0,1,11,-1,-1,1
14,1948,1,1,1,0,0,1,0,2,0,1,1,1,0,1,1,1,0,0,0,1,0,2,0,1,12,-1,-1,1
15,1948,1,0,1,0,0,1,0,2,0,1,1,0,1,0,0,0,1,0,0,1,0,2,0,1,13,-1,-1,1
16,1948,1,0,1,0,0,1,0,2,0,1,1,0,0,1,0,0,0,0,0,1,0,2,0,1,14,-1,-1,1
17,1948,1,0,1,0,0,1,0,2,0,1,1,0,0,1,0,0,0,0,0,1,0,2,0,1,15,-1,-1,1
18,1948,1,0,1,0,0,1,0,2,0,1,1,1,1,1,0,1,1,0,0,1,0,2,0,1,16,-1,-1,1
19,1948,1,0,1,0,0,1,0,2,0,1,1,1,1,1,0,1,1,0,0,1,0,2,0,1,17,-1,-1,1
20,1948,1,0,1,0,0,1,0,2,0,1,1,0,0,0,0,1,0,0,0,1,0,2,0,1,18,-1,-1,1
21,1948,1,0,1,0,0,1,0,2,0,1,1,0,0,1,0,0,0,0,0,1,0,2,0,1,19,-1,-1,1
22,1948,1,0,1,0,0,1,0,2,0,1,1,0,0,0,0,0,1,0,0,1,0,2,0,1,20,-1,-1,1
23,1948,1,0,1,0,0,1,0,2,0,1,1,0,0,1,0,0,0,0,0,1,0,2,0,1,21,-1,-1,1
24,1948,1,1,1,0,0,1,0,2,0,1,1,1,0,1,1,1,0,0,0,1,0,2,0,1,22,-1,-1,1
25,1948,1,0,1,0,0,1,0,2,0,1,1,1,1,1,0,1,1,0,0,1,0,2,0,1,23,-1,-1,1
26,1948,1,0,1,0,0,1,0,2,0,1,1,1,1,1,0,1,1,0,0,1,0,2,0,1,24,-1,-1,1
27,1948,1,1,1,0,0,1,0,2,0,1,1,1,0,1,1,1,0,0,0,1,0,2,0,1,25,-1,-1,1
28,1948,1,0,1,0,0,1,0,2,0,1,1,0,0,1,0,0,0,0,0,1,0,2,0,1,26,-1,-1,1
29,1948,1,1,1,0,0,1,0,2,0,1,1,1,0,1,1,1,0,0,0,1,0,2,0,1,27,-1,-1,1
30,1948,1,0,1,0,0,1,0,2,0,1,1,1,0,0,0,0,0,0,0,1,0,2,0,1,28,-1,-1,1
31,1948,1,0,1,0,0,1,0,2,0,1,1,1,0,1,0,1,1,0,0,1,0,2,0,1,29,-1,-1,1
32,1948,1,0,1,0,0,1,0,2,0,1,1,1,0,0,0,0,0,0,0,1,0,2,0,1,30,-1,-1,1
33,1948,1,0,1,0,0,1,0,2,0,1,1,1,1,1,0,1,1,0,0,1,0,2,0,1,31,-1,-1,1
34,1948,1,1,1,0,0,1,0,2,0,1,1,1,0,1,1,1,0,0,0,1,0,2,0,1,32,-1,-1,1
35,1948,1,0,1,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,2,0,1,33,-1,-1,1
36,1948,1,0,1,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,2,0,1,34,-1,-1,1
37,1948,1,0,1,0,0,1,0,2,0,1,1,1,1,1,0,1,1,0,0,1,0,2,0,1,35,-1,-1,1
38,1948,1,1,1,0,0,1,0,2,0,1,1,1,0,1,1,1,0,0,0,1,0,2,0,1,36,-1,-1,1
39,1948,1,0,1,0,0,1,0,2,0,1,1,0,0,1,0,0,0,0,0,1,0,2,0,1,37,-1,-1,1
40,1948,1,0,1,0,0,1,0,2,0,1,1,0,0,0,1,0,0,0,0,1,0,2,0,1,38,-1,-1,1
41,1948,1,1,1,0,0,1,0,2,0,1,1,1,0,1,1,1,0,0,0,1,0,2,0,1,39,-1,-1,1
42,1948,1,1,1,0,0,1,0,2,0,1,1,1,0,1,1,1,0,0,0,1,0,2,0,1,40,-1,-1,1
43,1948,1,0,1,0,0,1,0,2,0,1,1,1,1,1,0,1,1,0,0,1,0,2,0,1,41,-1,-1,1
44,1948,1,0,1,0,0,1,0,2,0,1,1,0,0,0,0,1,0,0,0,1,0,2,0,1,42,-1,-1,1
45,1948,1,1,1,0,0,1,0,2,0,1,1,1,0,1,1,1,0,0,0,1,0,2,0,1,43,-1,-1,1
46,1948,1,0,1,0,0,1,0,2,0,1,1,0,0,0,0,1,0,0,0,1,0,2,0,1,44,-1,-1,1
47,1948,1,1,1,0,0,1,0,2,0,1,1,1,0,1,1,1,0,0,0,1,0,2,0,1,45,-1,-1,1
48,1948,1,0,1,0,0,1,0,2,0,1,1,0,1,0,0,0,1,0,0,1,0,2,0,1,46,-1,-1,1
49,1948,1,0,1,0,0,1,0,2,0,1,1,0,0,0,0,0,1,0,0,1,0,2,0,1,47,-1,-1,1
50,1948,1,0,1,0,0,1,0,2,0,1,1,1,1,1,0,1,1,0,0,1,0,2,0,1,48,-1,-1,1
51,1948,1,0,1,0,0,1,0,2,0,1,1,1,1,1,0,1,1,0,0,1,0,2,0,1,49,-1,-1,1
52,1948,1,0,1,0,0,1,0,2,0,1,1,0,0,0,0,1,0,0,0,1,0,2,0,1,50,-1,-1,1
53,1948,1,0,1,0,0,1,0,2,0,1,1,0,0,0,0,0,1,0,0,1,0,2,0,1,51,-1,-1,1
54,1948,1,1,1,0,0,1,0,2,0,1,1,1,0,1,1,1,0,0,0,1,0,2,0,1,52,-1,-1,1
55,1948,1,0,1,0,0,1,0,2,0,1,1,1,1,1,0,1,1,0,0,1,0,2,0,1,53,-1,-1,1
56,1948,1,0,1,0,0,1,0,2,0,1,1,0,0,0,1,0,0,0,0,1,0,2,0,1,54,-1,-1,1
57,1948,1,1,1,0,0,1,0,2,0,1,1,1,0,1,1,1,0,0,0,1,0,2,0,1,55,-1,-1,1
58,1948,1,1,1,0,0,1,0,2,0,1,1,1,0,1,1,1,0,0,0,1,0,2,0,1,56,-1,-1,1
59,1948,1,0,1,0,0,1,0,2,0,1,1,1,1,1,0,1,1,0,0,1,0,2,0,1,57,-1,-1,1
60,1948,2,2,2,0,1,2,1,3,0,2,0,0,0,0,0,0,0,0,1,2,1,3,0,2,57,3,3,1
2,1949,1,1,1,0,1,2,3,4,5,6,1,0,0,0,1,0,0,0,1,2,3,4,5,6,1,-1,-1,1
3,1949,1,1,1,0,1,2,1,3,4,2,1,1,0,0,0,0,0,0,1,2,1,3,4,2,2,-1,-1,1
4,1949,0,1,1,0,1,2,1,3,4,2,1,0,0,0,0,1,0,0,1,2,1,3,0,2,2,3,3,1
5,1949,2,2,2,0,1,2,1,3,0,2,0,0,0,0,0,0,0,0,1,2,1,3,0,2,2,3,3,1
2,1950,1,1,1,0,1,2,3,4,5,6,1,0,0,0,0,0,1,0,1,2,3,4,5,0,1,-1,2,1
3,1950,1,0,1,0,1,2,1,3,4,0,1,0,0,0,0,0,1,0,1,2,1,3,4,0,2,-1,2,1
4,1950,1,1,1,0,1,2,1,3,4,0,1,1,0,1,0,0,1,0,1,2,1,3,4,0,3,-1,2,1
5,1950,1,0,1,0,1,2,1,3,4,0,1,0,0,0,1,0,0,0,1,2,1,3,4,0,4,-1,2,1
6,1950,1,1,1,0,1,2,1,3,4,0,1,1,0,1,0,0,1,0,1,2,1,3,4,0,5,-1,2,1
7,1950,1,0,1,0,1,2,1,3,4,0,1,1,0,0,0,0,0,0,1,2,1,3,4,0,6,-1,2,1
8,1950,2,2,2,0,1,2,1,3,2,0,0,0,0,0,0,0,0,0,1,2,1,3,2,0,6,2,2,1
2,1951,1,0,1,0,1,2,3,4,5,6,1,0,0,0,0,0,0,0,1,2,3,4,5,6,1,-1,-1,1
3,1951,1,1,1,0,1,2,2,3,2,2,1,0,1,1,0,1,1,0,1,2,2,3,2,2,2,-1,-1,1
4,1951,1,1,1,0,1,2,1,3,2,2,1,0,1,0,0,1,1,0,1,0,1,2,0,0,3,1,1,1
5,1951,2,2,2,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,3,1,1,1
2,1952,1,1,1,0,1,2,3,4,5,6,1,0,0,0,1,0,0,0,1,2,3,4,5,6,1,-1,-1,1
3,1952,1,0,1,0,1,2,3,4,2,5,1,0,1,0,0,0,0,0,1,2,3,4,2,5,2,-1,-1,1
4,1952,0,1,0,0,1,2,3,4,2,5,1,0,0,1,0,0,0,0,1,2,3,4,2,5,2,-1,-1,1
5,1952,1,0,1,0,1,2,3,4,2,5,1,0,0,0,0,0,0,0,1,2,3,4,2,5,3,-1,-1,1
6,1952,1,0,1,0,1,2,1,3,2,4,1,0,0,1,0,0,0,0,1,2,1,3,2,4,4,-1,-1,1
7,1952,1,1,1,0,1,2,1,3,2,4,1,1,0,1,0,0,0,0,1,2,1,3,2,4,5,-1,-1,1
8,1952,1,1,1,0,1,2,1,3,2,4,1,1,0,0,0,0,0,0,1,2,1,3,2,4,6,-1,-1,1
9,1952,1,1,1,0,1,2,1,3,2,4,1,1,0,1,0,0,0,0,1,2,1,3,2,4,7,-1,-1,1
10,1952,1,1,1,0,1,2,1,3,2,4,1,0,0,0,1,0,0,0,1,2,1,3,2,4,8,-1,-1,1
11,1952,1,1,1,0,1,2,1,3,2,4,1,0,0,0,1,0,0,0,1,2,1,3,2,4,9,-1,-1,1
12,1952,1,1,1,0,1,2,1,3,2,4,1,0,0,0,0,1,0,0,1,2,1,3,2,4,10,-1,-1,1
13,1952,1,0,1,0,1,2,1,3,2,4,1,0,0,0,0,0,0,0,1,2,1,3,2,4,11,-1,-1,1
14,1952,1,0,1,0,1,2,1,3,2,4,1,0,0,0,0,0,0,0,1,2,1,3,2,4,12,-1,-1,1
